harga,jumlah_kamar_tidur,jumlah_kamar_mandi,jumlah_garasi,luas_tanah,luas_bangunan
Rp 720 Juta,3.0,2.0,1.0,87 m²,80 m²
Rp 720 Juta,3.0,2.0,1.0,87 m²,80 m²
Rp 500 Juta,3.0,2.0,1.0,104 m²,80 m²
Rp 500 Juta,3.0,2.0,1.0,104 m²,80 m²
"Rp 1,3 Miliar",0.0,0.0,0.0,407 m²,250 m²
"Rp 1,5 Miliar",5.0,3.0,2.0,115 m²,156 m²
"Rp 1,5 Miliar",5.0,3.0,2.0,115 m²,156 m²
Rp 345 Juta,2.0,1.0,1.0,80 m²,36 m²
"Rp 1,5 Miliar",2.0,2.0,0.0,195 m²,85 m²
Rp 720 Juta,2.0,1.0,2.0,91 m²,50 m²
"Rp 1,49 Miliar",5.0,4.0,2.0,126 m²,170 m²
Rp 720 Juta,2.0,1.0,2.0,91 m²,50 m²
Rp 835 Juta,3.0,1.0,1.0,95 m²,75 m²
"Rp 1,85 Miliar",3.0,2.0,2.0,116 m²,115 m²
Rp 756 Juta,2.0,1.0,2.0,95 m²,57 m²
Rp 756 Juta,2.0,1.0,2.0,95 m²,57 m²
"Rp 2,3 Miliar",4.0,4.0,2.0,182 m²,135 m²
Rp 4 Miliar,13.0,12.0,2.0,235 m²,470 m²
Rp 4 Miliar,13.0,12.0,2.0,235 m²,470 m²
Rp 250 Juta,2.0,1.0,0.0,60 m²,30 m²
Rp 250 Juta,2.0,1.0,0.0,60 m²,30 m²
Rp 666 Juta,2.0,1.0,1.0,87 m²,55 m²
"Rp 2,2 Miliar",2.0,2.0,0.0,174 m²,100 m²
Rp 950 Juta,3.0,2.0,1.0,141 m²,150 m²
Rp 680 Juta,3.0,1.0,1.0,97 m²,65 m²
"Rp 1,47 Miliar",3.0,3.0,1.0,178 m²,131 m²
Rp 399 Juta,2.0,1.0,1.0,90 m²,36 m²
Rp 2 Miliar,5.0,3.0,1.0,1200 m²,300 m²
"Rp 1,8 Miliar",3.0,3.0,0.0,333 m²,250 m²
Rp 299 Juta,2.0,1.0,1.0,88 m²,36 m²
"Rp 5,25 Miliar",5.0,4.0,2.0,448 m²,355 m²
Rp 299 Juta,2.0,1.0,1.0,88 m²,36 m²
Rp 3 Miliar,4.0,4.0,1.0,243 m²,250 m²
Rp 4 Miliar,3.0,3.0,0.0,183 m²,104 m²
"Rp 1,77 Miliar",3.0,3.0,1.0,121 m²,150 m²
Rp 315 Juta,2.0,1.0,1.0,36 m²,100 m²
"Rp 4,85 Miliar",4.0,5.0,2.0,222 m²,280 m²
Rp 750 Juta,3.0,2.0,2.0,185 m²,77 m²
Rp 535 Juta,3.0,2.0,1.0,100 m²,60 m²
"Rp 2,6 Miliar",14.0,5.0,0.0,203 m²,250 m²
"Rp 1,95 Miliar",3.0,4.0,1.0,128 m²,188 m²
Rp 270 Juta,2.0,1.0,1.0,61 m²,30 m²
Rp 799 Juta,3.0,2.0,1.0,111 m²,60 m²
Rp 227 Juta,2.0,1.0,1.0,60 m²,28 m²
Rp 245 Juta,2.0,1.0,1.0,75 m²,36 m²
Rp 592 Juta,2.0,1.0,1.0,90 m²,36 m²
Rp 250 Juta,2.0,1.0,1.0,88 m²,36 m²
"Rp 1,9 Miliar",4.0,2.0,0.0,432 m²,210 m²
"Rp 1,95 Miliar",4.0,2.0,0.0,665 m²,125 m²
"Rp 1,26 Miliar",3.0,3.0,2.0,103 m²,90 m²
Rp 3 Miliar,3.0,3.0,0.0,200 m²,145 m²
"Rp 1,5 Miliar",5.0,3.0,1.0,158 m²,220 m²
"Rp 1,9 Miliar",14.0,4.0,0.0,329 m²,403 m²
Rp 850 Juta,3.0,2.0,1.0,112 m²,95 m²
Rp 4 Miliar,10.0,7.0,1.0,985 m²,600 m²
Rp 725 Juta,2.0,1.0,1.0,114 m²,71 m²
"Rp 1,97 Miliar",5.0,6.0,2.0,166 m²,180 m²
Rp 499 Juta,2.0,1.0,1.0,120 m²,36 m²
"Rp 1,65 Miliar",4.0,3.0,2.0,103 m²,160 m²
Rp 890 Juta,3.0,2.0,1.0,85 m²,45 m²
"Rp 1,27 Miliar",3.0,2.0,2.0,91 m²,100 m²
Rp 725 Juta,3.0,2.0,1.0,71 m²,114 m²
"Rp 1,9 Miliar",2.0,1.0,0.0,180 m²,66 m²
"Rp 1,7 Miliar",3.0,3.0,2.0,100 m²,135 m²
"Rp 1,4 Miliar",3.0,1.0,0.0,120 m²,90 m²
"Rp 2,15 Miliar",15.0,5.0,0.0,238 m²,300 m²
"Rp 1,45 Miliar",3.0,2.0,2.0,80 m²,100 m²
Rp 756 Juta,3.0,2.0,2.0,104 m²,60 m²
Rp 735 Juta,3.0,2.0,1.0,70 m²,105 m²
Rp 640 Juta,2.0,1.0,1.0,95 m²,50 m²
Rp 820 Juta,3.0,2.0,1.0,109 m²,70 m²
Rp 999 Juta,3.0,3.0,1.0,100 m²,103 m²
Rp 155 Juta,2.0,1.0,1.0,88 m²,36 m²
Rp 885 Juta,4.0,2.0,2.0,142 m²,110 m²
"Rp 2,5 Miliar",9.0,9.0,1.0,150 m²,200 m²
"Rp 3,5 Miliar",15.0,13.0,4.0,342 m²,300 m²
Rp 789 Juta,2.0,1.0,1.0,93 m²,45 m²
Rp 775 Juta,3.0,2.0,2.0,132 m²,90 m²
Rp 450 Juta,2.0,1.0,1.0,82 m²,50 m²
"Rp 1,85 Miliar",4.0,3.0,1.0,149 m²,220 m²
"Rp 1,45 Miliar",3.0,3.0,1.0,110 m²,129 m²
Rp 445 Juta,3.0,2.0,1.0,83 m²,50 m²
Rp 699 Juta,3.0,2.0,2.0,117 m²,85 m²
Rp 445 Juta,3.0,2.0,1.0,83 m²,50 m²
Rp 450 Juta,2.0,1.0,1.0,83 m²,50 m²
Rp 999 Juta,3.0,2.0,2.0,137 m²,100 m²
"Rp 1,82 Miliar",3.0,3.0,1.0,140 m²,158 m²
Rp 689 Juta,13.0,11.0,2.0,235 m²,470 m²
Rp 668 Juta,3.0,2.0,2.0,120 m²,75 m²
Rp 599 Juta,2.0,1.0,1.0,90 m²,40 m²
"Rp 1,85 Miliar",3.0,3.0,4.0,329 m²,280 m²
Rp 775 Juta,3.0,2.0,2.0,145 m²,80 m²
"Rp 2,49 Miliar",3.0,3.0,2.0,123 m²,200 m²
"Rp 6,5 Miliar",5.0,5.0,5.0,717 m²,500 m²
Rp 750 Juta,2.0,2.0,0.0,99 m²,60 m²
"Rp 1,65 Miliar",3.0,3.0,1.0,130 m²,130 m²
Rp 999 Juta,4.0,4.0,1.0,103 m²,100 m²
Rp 849 Juta,3.0,2.0,2.0,120 m²,85 m²
Rp 595 Juta,3.0,1.0,2.0,103 m²,50 m²
"Rp 4,5 Miliar",15.0,5.0,0.0,448 m²,350 m²
Rp 595 Juta,3.0,1.0,2.0,103 m²,50 m²
"Rp 1,4 Miliar",4.0,2.0,0.0,150 m²,200 m²
"Rp 3,3 Miliar",20.0,8.0,0.0,275 m²,1000 m²
"Rp 1,54 Miliar",4.0,4.0,2.0,120 m²,200 m²
Rp 775 Juta,3.0,2.0,2.0,113 m²,85 m²
"Rp 1,65 Miliar",4.0,3.0,1.0,113 m²,200 m²
Rp 775 Juta,3.0,2.0,2.0,113 m²,85 m²
"Rp 1,4 Miliar",4.0,4.0,2.0,428 m²,140 m²
"Rp 2,1 Miliar",10.0,11.0,1.0,121 m²,162 m²
"Rp 1,45 Miliar",3.0,2.0,2.0,100 m²,85 m²
"Rp 1,45 Miliar",3.0,2.0,2.0,100 m²,85 m²
Rp 10 Miliar,5.0,5.0,2.0,497 m²,258 m²
Rp 450 Juta,2.0,1.0,2.0,103 m²,45 m²
"Rp 42,1 Miliar",6.0,2.0,0.0,4213 m²,500 m²
Rp 895 Juta,3.0,2.0,1.0,85 m²,70 m²
Rp 14 Miliar,2.0,2.0,0.0,990 m²,300 m²
"Rp 2,29 Miliar",3.0,2.0,2.0,130 m²,90 m²
"Rp 1,25 Miliar",3.0,3.0,1.0,110 m²,110 m²
Rp 562 Juta,2.0,1.0,1.0,53 m²,92 m²
Rp 725 Juta,3.0,2.0,2.0,114 m²,71 m²
Rp 11 Miliar,15.0,3.0,0.0,580 m²,400 m²
Rp 8 Miliar,16.0,3.0,0.0,385 m²,770 m²
Rp 700 Juta,2.0,1.0,1.0,94 m²,45 m²
"Rp 2,3 Miliar",3.0,3.0,0.0,123 m²,160 m²
"Rp 3,8 Miliar",40.0,40.0,1.0,110 m²,400 m²
"Rp 1,9 Miliar",2.0,1.0,1.0,198 m²,190 m²
"Rp 1,82 Miliar",3.0,2.0,1.0,140 m²,158 m²
"Rp 1,25 Miliar",4.0,3.0,1.0,108 m²,180 m²
Rp 675 Juta,3.0,2.0,1.0,108 m²,60 m²
"Rp 1,2 Miliar",3.0,2.0,1.0,436 m²,127 m²
"Rp 1,25 Miliar",5.0,3.0,0.0,145 m²,220 m²
"Rp 1,9 Miliar",4.0,2.0,2.0,162 m²,120 m²
"Rp 3,5 Miliar",3.0,3.0,1.0,728 m²,426 m²
Rp 2 Miliar,3.0,5.0,1.0,158 m²,200 m²
"Rp 1,98 Miliar",5.0,3.0,2.0,175 m²,180 m²
Rp 335 Juta,2.0,1.0,1.0,75 m²,45 m²
"Rp 3,1 Miliar",4.0,4.0,3.0,701 m²,425 m²
"Rp 3,5 Miliar",2.0,3.0,0.0,338 m²,275 m²
"Rp 1,47 Miliar",3.0,2.0,1.0,175 m²,150 m²
"Rp 4,2 Miliar",4.0,4.0,3.0,300 m²,290 m²
Rp 270 Juta,2.0,1.0,1.0,61 m²,30 m²
"Rp 2,95 Miliar",12.0,12.0,2.0,139 m²,250 m²
Rp 880 Juta,3.0,2.0,1.0,104 m²,100 m²
"Rp 5,3 Miliar",30.0,30.0,1.0,427 m²,620 m²
Rp 245 Juta,2.0,1.0,1.0,75 m²,36 m²
"Rp 7,7 Miliar",4.0,3.0,4.0,289 m²,600 m²
"Rp 3,5 Miliar",7.0,4.0,3.0,190 m²,380 m²
Rp 4 Miliar,10.0,10.0,3.0,273 m²,400 m²
Rp 850 Juta,2.0,1.0,0.0,143 m²,70 m²
Rp 430 Juta,2.0,1.0,2.0,81 m²,36 m²
Rp 500 Juta,2.0,1.0,1.0,80 m²,45 m²
"Rp 2,2 Miliar",3.0,3.0,2.0,139 m²,125 m²
Rp 350 Juta,2.0,1.0,1.0,75 m²,40 m²
Rp 440 Juta,2.0,1.0,1.0,88 m²,50 m²
Rp 345 Juta,2.0,1.0,1.0,106 m²,47 m²
Rp 407 Juta,2.0,1.0,0.0,80 m²,45 m²
Rp 349 Juta,2.0,1.0,1.0,74 m²,40 m²
Rp 750 Juta,3.0,1.0,1.0,103 m²,61 m²
"Rp 2,2 Miliar",3.0,3.0,1.0,139 m²,125 m²
Rp 298 Juta,2.0,1.0,1.0,61 m²,40 m²
"Rp 1,52 Miliar",4.0,2.0,2.0,99 m²,150 m²
Rp 298 Juta,2.0,1.0,1.0,61 m²,40 m²
"Rp 1,5 Miliar",5.0,3.0,1.0,158 m²,220 m²
"Rp 1,5 Miliar",5.0,3.0,1.0,135 m²,220 m²
Rp 520 Juta,2.0,1.0,0.0,90 m²,50 m²
"Rp 1,7 Miliar",5.0,3.0,1.0,144 m²,200 m²
"Rp 3,2 Miliar",4.0,4.0,1.0,204 m²,200 m²
"Rp 1,7 Miliar",2.0,1.0,0.0,114 m²,114 m²
"Rp 1,7 Miliar",5.0,3.0,1.0,144 m²,200 m²
"Rp 1,95 Miliar",5.0,6.0,3.0,166 m²,150 m²
Rp 487 Juta,3.0,1.0,1.0,95 m²,61 m²
Rp 999 Juta,3.0,1.0,1.0,145 m²,120 m²
Rp 480 Juta,3.0,1.0,1.0,92 m²,59 m²
"Rp 2,6 Miliar",3.0,2.0,0.0,126 m²,160 m²
Rp 532 Juta,3.0,1.0,2.0,91 m²,53 m²
"Rp 2,5 Miliar",4.0,3.0,1.0,123 m²,200 m²
Rp 555 Juta,3.0,1.0,2.0,114 m²,53 m²
Rp 835 Juta,3.0,2.0,0.0,102 m²,65 m²
Rp 530 Juta,3.0,1.0,2.0,90 m²,53 m²
"Rp 2,5 Miliar",4.0,4.0,1.0,265 m²,210 m²
Rp 520 Juta,2.0,1.0,1.0,90 m²,50 m²
"Rp 4,9 Miliar",4.0,3.0,1.0,300 m²,265 m²
Rp 365 Juta,2.0,1.0,1.0,100 m²,45 m²
Rp 735 Juta,3.0,2.0,1.0,105 m²,70 m²
"Rp 1,8 Miliar",4.0,2.0,1.0,168 m²,140 m²
Rp 685 Juta,3.0,2.0,1.0,120 m²,77 m²
Rp 750 Juta,3.0,2.0,1.0,120 m²,85 m²
Rp 775 Juta,3.0,2.0,2.0,113 m²,85 m²
"Rp 1,5 Miliar",5.0,3.0,1.0,158 m²,220 m²
Rp 500 Juta,2.0,2.0,1.0,90 m²,45 m²
Rp 900 Juta,3.0,2.0,2.0,195 m²,90 m²
"Rp 2,5 Miliar",4.0,3.0,2.0,291 m²,155 m²
"Rp 2,5 Miliar",4.0,3.0,0.0,123 m²,200 m²
Rp 750 Juta,3.0,2.0,2.0,141 m²,200 m²
Rp 700 Juta,3.0,1.0,1.0,110 m²,64 m²
Rp 375 Juta,2.0,1.0,0.0,72 m²,72 m²
Rp 450 Juta,2.0,1.0,2.0,97 m²,50 m²
"Rp 2,2 Miliar",3.0,3.0,2.0,139 m²,125 m²
Rp 545 Juta,3.0,1.0,2.0,117 m²,60 m²
Rp 920 Juta,3.0,3.0,1.0,105 m²,121 m²
Rp 290 Juta,2.0,1.0,1.0,70 m²,4 m²
"Rp 2,2 Miliar",3.0,3.0,0.0,150 m²,170 m²
"Rp 1,5 Miliar",0.0,0.0,0.0,158 m²,250 m²
"Rp 1,5 Miliar",3.0,4.0,1.0,150 m²,160 m²
Rp 900 Juta,16.0,5.0,1.0,171 m²,180 m²
"Rp 1,2 Miliar",3.0,3.0,2.0,100 m²,110 m²
"Rp 4,5 Miliar",4.0,4.0,8.0,564 m²,190 m²
Rp 850 Juta,6.0,3.0,3.0,835 m²,600 m²
Rp 960 Juta,3.0,3.0,2.0,107 m²,80 m²
Rp 5 Miliar,5.0,5.0,2.0,277 m²,249 m²
Rp 7 Juta,5.0,5.0,10.0,2769 m²,500 m²
"Rp 1,2 Miliar",3.0,2.0,1.0,130 m²,93 m²
"Rp 1,79 Miliar",10.0,10.0,3.0,205 m²,200 m²
Rp 520 Juta,2.0,1.0,1.0,90 m²,50 m²
"Rp 2,95 Miliar",12.0,12.0,1.0,200 m²,400 m²
Rp 999 Juta,3.0,3.0,2.0,103 m²,100 m²
Rp 395 Juta,2.0,1.0,1.0,75 m²,45 m²
"Rp 2,1 Miliar",10.0,11.0,2.0,121 m²,162 m²
Rp 783 Juta,3.0,2.0,0.0,79 m²,75 m²
Rp 10 Miliar,5.0,2.0,0.0,323 m²,150 m²
"Rp 1,7 Miliar",4.0,2.0,2.0,144 m²,200 m²
"Rp 3,3 Miliar",3.0,2.0,1.0,148 m²,135 m²
Rp 10 Miliar,4.0,3.0,3.0,323 m²,120 m²
Rp 775 Juta,3.0,2.0,1.0,145 m²,80 m²
Rp 600 Juta,3.0,1.0,1.0,109 m²,80 m²
"Rp 2,45 Miliar",4.0,4.0,0.0,175 m²,125 m²
"Rp 1,1 Miliar",3.0,1.0,2.0,145 m²,100 m²
"Rp 1,8 Miliar",8.0,8.0,2.0,112 m²,150 m²
"Rp 1,1 Miliar",3.0,2.0,1.0,150 m²,120 m²
Rp 498 Juta,3.0,2.0,1.0,90 m²,65 m²
"Rp 2,5 Miliar",2.0,1.0,1.0,209 m²,65 m²
Rp 495 Juta,2.0,1.0,1.0,72 m²,72 m²
Rp 592 Juta,2.0,1.0,1.0,104 m²,50 m²
"Rp 5,5 Miliar",4.0,4.0,2.0,192 m²,300 m²
"Rp 1,4 Miliar",3.0,4.0,1.0,150 m²,160 m²
Rp 730 Juta,3.0,2.0,1.0,100 m²,80 m²
"Rp 4,5 Miliar",12.0,8.0,8.0,650 m²,1000 m²
Rp 885 Juta,2.0,2.0,2.0,156 m²,120 m²
"Rp 1,78 Miliar",4.0,3.0,2.0,120 m²,160 m²
"Rp 1,78 Miliar",4.0,3.0,2.0,120 m²,160 m²
Rp 885 Juta,2.0,2.0,1.0,156 m²,120 m²
"Rp 4,7 Miliar",4.0,3.0,0.0,334 m²,250 m²
"Rp 4,5 Miliar",12.0,8.0,8.0,650 m²,1000 m²
"Rp 1,47 Miliar",4.0,3.0,1.0,178 m²,131 m²
"Rp 1,4 Miliar",3.0,4.0,2.0,150 m²,160 m²
Rp 315 Juta,1.0,1.0,1.0,88 m²,36 m²
"Rp 2,52 Miliar",5.0,4.0,0.0,177 m²,130 m²
Rp 594 Juta,2.0,1.0,1.0,79 m²,40 m²
"Rp 1,49 Miliar",5.0,4.0,1.0,126 m²,170 m²
"Rp 2,85 Miliar",5.0,2.0,0.0,290 m²,84 m²
"Rp 3,25 Miliar",3.0,2.0,0.0,500 m²,80 m²
Rp 750 Juta,2.0,1.0,0.0,144 m²,60 m²
Rp 315 Juta,2.0,1.0,1.0,88 m²,36 m²
"Rp 2,23 Miliar",10.0,10.0,2.0,230 m²,190 m²
Rp 580 Juta,3.0,2.0,1.0,100 m²,80 m²
Rp 580 Juta,3.0,2.0,1.0,100 m²,80 m²
"Rp 2,53 Miliar",5.0,4.0,0.0,178 m²,130 m²
Rp 1 Miliar,2.0,1.0,1.0,96 m²,54 m²
"Rp 8,49 Miliar",8.0,5.0,2.0,364 m²,500 m²
Rp 680 Juta,3.0,1.0,1.0,97 m²,60 m²
"Rp 3,2 Miliar",5.0,4.0,0.0,229 m²,155 m²
Rp 950 Juta,0.0,0.0,0.0,181 m²,160 m²
"Rp 2,53 Miliar",5.0,4.0,0.0,178 m²,130 m²
"Rp 1,89 Miliar",3.0,3.0,2.0,150 m²,110 m²
Rp 295 Juta,2.0,1.0,1.0,36 m²,64 m²
"Rp 1,97 Miliar",3.0,3.0,2.0,137 m²,140 m²
Rp 743 Juta,3.0,2.0,2.0,81 m²,75 m²
Rp 571 Juta,2.0,1.0,1.0,79 m²,40 m²
Rp 610 Juta,2.0,1.0,1.0,89 m²,40 m²
Rp 591 Juta,2.0,1.0,1.0,84 m²,40 m²
Rp 580 Juta,2.0,1.0,1.0,81 m²,40 m²
Rp 565 Juta,2.0,1.0,1.0,76 m²,40 m²
Rp 850 Juta,2.0,1.0,1.0,93 m²,80 m²
Rp 622 Juta,2.0,1.0,1.0,115 m²,50 m²
Rp 235 Juta,2.0,1.0,1.0,73 m²,30 m²
Rp 910 Juta,4.0,2.0,0.0,106 m²,160 m²
Rp 8 Miliar,7.0,6.0,0.0,400 m²,440 m²
"Rp 4,65 Miliar",5.0,4.0,0.0,180 m²,220 m²
"Rp 4,4 Miliar",7.0,5.0,0.0,525 m²,550 m²
"Rp 2,5 Miliar",6.0,3.0,0.0,393 m²,200 m²
"Rp 2,4 Miliar",3.0,2.0,0.0,238 m²,75 m²
"Rp 1,9 Miliar",5.0,1.0,0.0,250 m²,210 m²
"Rp 1,3 Miliar",2.0,2.0,0.0,134 m²,80 m²
"Rp 1,3 Miliar",4.0,3.0,0.0,144 m²,200 m²
Rp 850 Juta,2.0,1.0,0.0,105 m²,50 m²
"Rp 4,7 Miliar",4.0,3.0,1.0,334 m²,250 m²
Rp 485 Juta,3.0,1.0,1.0,91 m²,55 m²
"Rp 2,6 Miliar",3.0,3.0,1.0,135 m²,200 m²
"Rp 6,7 Miliar",7.0,4.0,2.0,530 m²,351 m²
Rp 520 Juta,2.0,1.0,1.0,90 m²,50 m²
"Rp 2,11 Miliar",3.0,2.0,1.0,110 m²,107 m²
"Rp 3,87 Miliar",3.0,3.0,2.0,204 m²,142 m²
"Rp 3,23 Miliar",3.0,3.0,2.0,153 m²,135 m²
"Rp 7,7 Miliar",4.0,3.0,1.0,336 m²,864 m²
Rp 549 Juta,2.0,1.0,1.0,90 m²,45 m²
"Rp 1,9 Miliar",2.0,1.0,1.0,198 m²,190 m²
Rp 287 Juta,2.0,1.0,1.0,72 m²,36 m²
Rp 327 Juta,2.0,1.0,1.0,84 m²,36 m²
Rp 290 Juta,2.0,1.0,1.0,74 m²,36 m²
Rp 287 Juta,2.0,1.0,1.0,71 m²,36 m²
Rp 278 Juta,2.0,1.0,1.0,71 m²,36 m²
Rp 775 Juta,3.0,2.0,1.0,145 m²,70 m²
Rp 790 Juta,3.0,2.0,1.0,75 m²,70 m²
Rp 735 Juta,3.0,2.0,1.0,105 m²,70 m²
"Rp 2,2 Miliar",3.0,3.0,2.0,139 m²,125 m²
"Rp 1,25 Miliar",4.0,3.0,0.0,168 m²,200 m²
Rp 765 Juta,3.0,2.0,1.0,118 m²,80 m²
"Rp 1,85 Miliar",3.0,2.0,2.0,116 m²,115 m²
"Rp 2,2 Miliar",3.0,3.0,1.0,125 m²,139 m²
Rp 645 Juta,3.0,1.0,0.0,93 m²,60 m²
Rp 645 Juta,3.0,1.0,0.0,93 m²,60 m²
Rp 499 Juta,2.0,1.0,1.0,120 m²,36 m²
"Rp 1,78 Miliar",5.0,3.0,1.0,120 m²,160 m²
"Rp 3,7 Miliar",4.0,4.0,0.0,305 m²,270 m²
Rp 753 Juta,3.0,2.0,2.0,84 m²,75 m²
Rp 898 Juta,3.0,2.0,1.0,90 m²,65 m²
Rp 415 Juta,2.0,1.0,1.0,77 m²,45 m²
Rp 2 Miliar,5.0,3.0,1.0,133 m²,133 m²
"Rp 1,5 Miliar",4.0,2.0,1.0,150 m²,145 m²
"Rp 2,2 Miliar",3.0,3.0,1.0,119 m²,114 m²
Rp 395 Juta,2.0,1.0,1.0,36 m²,80 m²
"Rp 1,5 Miliar",3.0,3.0,1.0,150 m²,145 m²
Rp 395 Juta,2.0,1.0,1.0,77 m²,45 m²
Rp 2 Miliar,3.0,2.0,1.0,200 m²,185 m²
"Rp 3,2 Miliar",4.0,4.0,1.0,204 m²,200 m²
"Rp 2,11 Miliar",3.0,2.0,1.0,110 m²,107 m²
"Rp 3,87 Miliar",3.0,3.0,2.0,204 m²,142 m²
"Rp 3,23 Miliar",3.0,3.0,2.0,153 m²,135 m²
Rp 5 Miliar,4.0,2.0,0.0,4 m²,300 m²
Rp 756 Juta,2.0,1.0,2.0,95 m²,57 m²
Rp 747 Juta,3.0,2.0,2.0,89 m²,75 m²
Rp 756 Juta,2.0,1.0,2.0,95 m²,57 m²
Rp 897 Juta,3.0,2.0,1.0,107 m²,91 m²
Rp 530 Juta,2.0,1.0,1.0,90 m²,50 m²
Rp 559 Juta,2.0,1.0,1.0,85 m²,46 m²
"Rp 2,9 Miliar",3.0,2.0,1.0,185 m²,80 m²
Rp 520 Juta,2.0,1.0,1.0,90 m²,50 m²
Rp 737 Juta,3.0,2.0,2.0,79 m²,75 m²
Rp 728 Juta,2.0,1.0,1.0,105 m²,65 m²
Rp 562 Juta,2.0,1.0,1.0,92 m²,53 m²
Rp 743 Juta,3.0,2.0,2.0,81 m²,75 m²
Rp 728 Juta,2.0,1.0,1.0,105 m²,65 m²
"Rp 1,85 Miliar",4.0,4.0,3.0,513 m²,250 m²
Rp 7 Miliar,4.0,4.0,2.0,527 m²,400 m²
Rp 775 Juta,3.0,2.0,1.0,132 m²,90 m²
Rp 743 Juta,2.0,0.0,0.0,81 m²,75 m²
Rp 675 Juta,2.0,1.0,1.0,121 m²,45 m²
Rp 675 Juta,2.0,1.0,1.0,121 m²,45 m²
Rp 753 Juta,3.0,2.0,2.0,84 m²,75 m²
Rp 970 Juta,3.0,1.0,1.0,145 m²,130 m²
"Rp 1,97 Miliar",5.0,6.0,2.0,166 m²,150 m²
"Rp 2,13 Miliar",3.0,2.0,1.0,111 m²,107 m²
"Rp 4,49 Miliar",3.0,3.0,2.0,260 m²,142 m²
"Rp 3,37 Miliar",3.0,3.0,2.0,166 m²,135 m²
Rp 450 Juta,2.0,1.0,1.0,101 m²,36 m²
Rp 450 Juta,2.0,1.0,1.0,101 m²,36 m²
"Rp 1,8 Miliar",3.0,2.0,2.0,112 m²,152 m²
Rp 835 Juta,3.0,1.0,2.0,92 m²,75 m²
"Rp 1,82 Miliar",3.0,3.0,1.0,140 m²,158 m²
Rp 775 Juta,3.0,2.0,2.0,113 m²,85 m²
Rp 592 Juta,2.0,1.0,1.0,90 m²,36 m²
Rp 592 Juta,2.0,1.0,1.0,90 m²,36 m²
"Rp 1,2 Miliar",3.0,3.0,2.0,100 m²,80 m²
Rp 775 Juta,3.0,2.0,1.0,145 m²,80 m²
Rp 549 Juta,3.0,1.0,1.0,83 m²,52 m²
"Rp 1,45 Miliar",3.0,3.0,1.0,110 m²,129 m²
Rp 650 Juta,3.0,2.0,1.0,103 m²,60 m²
"Rp 1,1 Miliar",3.0,1.0,1.0,142 m²,120 m²
Rp 2 Miliar,4.0,3.0,2.0,182 m²,135 m²
"Rp 2,5 Miliar",5.0,3.0,1.0,241 m²,350 m²
"Rp 1,39 Miliar",3.0,2.0,1.0,103 m²,90 m²
Rp 895 Juta,3.0,2.0,1.0,112 m²,70 m²
"Rp 2,5 Miliar",4.0,3.0,0.0,123 m²,200 m²
"Rp 2,3 Miliar",4.0,3.0,2.0,182 m²,135 m²
"Rp 1,8 Miliar",4.0,5.0,0.0,500 m²,140 m²
Rp 500 Juta,3.0,2.0,2.0,104 m²,80 m²
Rp 750 Juta,2.0,1.0,1.0,89 m²,60 m²
Rp 756 Juta,2.0,1.0,2.0,140 m²,60 m²
"Rp 1,78 Miliar",4.0,3.0,2.0,118 m²,160 m²
"Rp 2,3 Miliar",4.0,3.0,1.0,200 m²,180 m²
